Date,Fixture,Season,Market,Selection,MatchRating,Fair Odds,Available Odds,Value Rating,Result,P/L
2023-12-09,Stoke vs Sheffield Weds,2023_24,Away,Sheffield Weds,-2,2.7222,3.85,✅ Good,win,2.85
2023-12-09,Watford vs Southampton,2023_24,Home,Watford,-2,2.6486,3.14,✅ Good,loss,-1.0
2023-12-12,Stoke vs Swansea,2023_24,Away,Swansea,-5,2.6471,3.46,✅ Good,loss,-1.0
2023-12-12,Watford vs Ipswich,2023_24,Home,Watford,1,1.9464,2.92,✅ Excellent,loss,-1.0
2023-12-12,Sunderland vs Leeds,2023_24,Draw,Draw,-7,3.2941,3.62,✅ Fair,loss,-1.0
2023-12-12,Rotherham vs West Brom,2023_24,Home,Rotherham,-11,4.8333,5.28,✅ Fair,loss,-1.0
2023-12-12,Huddersfield vs Preston,2023_24,Home,Huddersfield,5,1.9697,2.67,✅ Good,loss,-1.0
2023-12-12,Blackburn vs Bristol City,2023_24,Away,Bristol City,2,3.0,3.7,✅ Good,loss,-1.0
2023-12-13,Norwich vs Sheffield Weds,2023_24,Home,Norwich,3,1.9,1.95,✅ Fair,win,0.95
2023-12-13,QPR vs Plymouth,2023_24,Home,QPR,8,1.84,2.01,✅ Fair,loss,-1.0
2023-12-13,Middlesbrough vs Hull,2023_24,Away,Hull,2,3.0,4.01,✅ Good,win,3.01
2023-12-13,Coventry vs Southampton,2023_24,Home,Coventry,-1,2.3469,2.72,✅ Good,loss,-1.0
2023-12-13,Leicester vs Millwall,2023_24,Draw,Draw,8,4.1818,5.05,✅ Good,loss,-1.0
2023-12-13,Leicester vs Millwall,2023_24,Away,Millwall,8,4.6,9.21,✅ Excellent,loss,-1.0
2023-12-16,Swansea vs Middlesbrough,2023_24,Home,Swansea,-2,2.6486,3.16,✅ Good,loss,-1.0
2023-12-16,Southampton vs Blackburn,2023_24,Draw,Draw,3,3.9583,4.1,✅ Fair,loss,-1.0
2023-12-16,Southampton vs Blackburn,2023_24,Away,Blackburn,3,4.5238,4.73,✅ Fair,loss,-1.0
2023-12-16,Sheffield Weds vs QPR,2023_24,Away,QPR,-9,2.55,3.22,✅ Good,loss,-1.0
2023-12-16,Preston vs Watford,2023_24,Home,Preston,-8,2.5,2.84,✅ Fair,loss,-1.0
2023-12-16,Plymouth vs Rotherham,2023_24,Away,Rotherham,8,4.6,4.99,✅ Fair,loss,-1.0
2023-12-16,Millwall vs Huddersfield,2023_24,Away,Huddersfield,-1,3.2857,4.32,✅ Good,loss,-1.0
2023-12-16,Bristol City vs Sunderland,2023_24,Home,Bristol City,-3,2.4054,3.08,✅ Good,win,2.08
2023-12-16,Ipswich vs Norwich,2023_24,Draw,Draw,1,4.1923,4.29,✅ Fair,win,3.29
2023-12-16,Ipswich vs Norwich,2023_24,Away,Norwich,1,4.037,5.44,✅ Good,loss,-1.0
2023-12-16,Leeds vs Coventry,2023_24,Draw,Draw,0,3.1579,4.38,✅ Good,win,3.38
2023-12-16,Leeds vs Coventry,2023_24,Away,Coventry,0,3.871,5.96,✅ Good,loss,-1.0
2023-12-16,Hull vs Cardiff,2023_24,Away,Cardiff,5,3.6111,4.27,✅ Good,loss,-1.0
2023-12-17,West Brom vs Stoke,2023_24,Draw,Draw,9,2.7333,3.59,✅ Good,win,2.59
2023-12-18,Birmingham vs Leicester,2023_24,Home,Birmingham,-11,4.8333,5.6,✅ Fair,loss,-1.0
2023-12-22,Bristol City vs Hull,2023_24,Home,Bristol City,-5,2.6471,2.73,✅ Fair,win,1.73
2023-12-22,Bristol City vs Hull,2023_24,Away,Hull,-5,2.6471,2.65,✅ Fair,loss,-1.0
2023-12-22,Swansea vs Preston,2023_24,Home,Swansea,7,1.6571,2.1,✅ Good,win,1.1
2023-12-23,Plymouth vs Birmingham,2023_24,Away,Birmingham,2,3.0,3.12,✅ Fair,loss,-1.0
2023-12-23,Sunderland vs Coventry,2023_24,Draw,Draw,-7,3.2941,3.57,✅ Fair,loss,-1.0
2023-12-23,Sunderland vs Coventry,2023_24,Away,Coventry,-7,2.4348,3.49,✅ Good,win,2.49
2023-12-23,Stoke vs Millwall,2023_24,Draw,Draw,0,3.1579,3.4,✅ Fair,win,2.4
2023-12-23,Sheffield Weds vs Cardiff,2023_24,Away,Cardiff,6,2.8889,3.55,✅ Good,win,2.55
2023-12-23,QPR vs Southampton,2023_24,Home,QPR,-3,2.4054,4.67,✅ Excellent,loss,-1.0
2023-12-23,Leicester vs Rotherham,2023_24,Draw,Draw,16,3.0,8.02,✅ Excellent,loss,-1.0
2023-12-23,Leicester vs Rotherham,2023_24,Away,Rotherham,16,4.5,18.17,✅ Excellent,loss,-1.0
2023-12-23,Blackburn vs Watford,2023_24,Away,Watford,-5,2.6471,2.99,✅ Fair,win,1.99
2023-12-23,Leeds vs Ipswich,2023_24,Draw,Draw,0,3.1579,4.01,✅ Good,loss,-1.0
2023-12-23,Leeds vs Ipswich,2023_24,Away,Ipswich,0,3.871,3.97,✅ Fair,loss,-1.0
2023-12-23,Norwich vs Huddersfield,2023_24,Draw,Draw,4,3.2593,4.11,✅ Good,loss,-1.0
2023-12-23,Norwich vs Huddersfield,2023_24,Away,Huddersfield,4,2.9333,5.42,✅ Excellent,loss,-1.0
2023-12-23,Middlesbrough vs West Brom,2023_24,Away,West Brom,-3,2.6176,3.23,✅ Good,loss,-1.0
2023-12-26,Watford vs Bristol City,2023_24,Home,Watford,7,1.6571,1.96,✅ Good,loss,-1.0
2023-12-26,Southampton vs Swansea,2023_24,Draw,Draw,9,2.7333,4.72,✅ Excellent,loss,-1.0
2023-12-26,Birmingham vs Stoke,2023_24,Home,Birmingham,0,2.3529,2.61,✅ Fair,loss,-1.0
2023-12-26,Birmingham vs Stoke,2023_24,Draw,Draw,0,3.1579,3.31,✅ Fair,loss,-1.0
2023-12-26,West Brom vs Norwich,2023_24,Draw,Draw,-4,3.6364,3.72,✅ Fair,loss,-1.0
2023-12-26,West Brom vs Norwich,2023_24,Away,Norwich,-4,2.6667,4.12,✅ Excellent,loss,-1.0
2023-12-26,Rotherham vs Middlesbrough,2023_24,Draw,Draw,-12,2.125,4.13,✅ Excellent,loss,-1.0
2023-12-26,Ipswich vs Leicester,2023_24,Home,Ipswich,-8,2.5,3.1,✅ Good,loss,-1.0
2023-12-26,Huddersfield vs Blackburn,2023_24,Home,Huddersfield,3,1.9,3.19,✅ Excellent,win,2.19
2023-12-26,Cardiff vs Plymouth,2023_24,Away,Plymouth,-2,2.7222,3.61,✅ Good,loss,-1.0
2023-12-26,Millwall vs QPR,2023_24,Away,QPR,-8,2.6087,3.63,✅ Good,loss,-1.0
2023-12-26,Coventry vs Sheffield Weds,2023_24,Draw,Draw,4,3.2593,3.73,✅ Fair,loss,-1.0
2023-12-26,Coventry vs Sheffield Weds,2023_24,Away,Sheffield Weds,4,2.9333,4.75,✅ Excellent,loss,-1.0
2023-12-26,Hull vs Sunderland,2023_24,Home,Hull,6,2.2941,2.48,✅ Fair,loss,-1.0
2023-12-29,Watford vs Stoke,2023_24,Away,Stoke,2,3.0,3.44,✅ Fair,loss,-1.0
2023-12-29,Rotherham vs Sunderland,2023_24,Home,Rotherham,-5,2.6471,6.13,✅ Excellent,loss,-1.0
2023-12-29,Rotherham vs Sunderland,2023_24,Draw,Draw,-5,4.0909,4.18,✅ Fair,win,3.18
2023-12-29,Preston vs Sheffield Weds,2023_24,Away,Sheffield Weds,-3,2.6176,3.35,✅ Good,win,2.35
2023-12-29,Millwall vs Norwich,2023_24,Away,Norwich,-4,2.6667,2.85,✅ Fair,loss,-1.0
2023-12-29,Ipswich vs QPR,2023_24,Draw,Draw,0,3.1579,4.56,✅ Good,win,3.56
2023-12-29,Ipswich vs QPR,2023_24,Away,QPR,0,3.871,6.72,✅ Excellent,loss,-1.0
2023-12-29,West Brom vs Leeds,2023_24,Home,West Brom,-5,2.6471,3.25,✅ Good,win,2.25
2023-12-29,Huddersfield vs Middlesbrough,2023_24,Home,Huddersfield,2,2.25,4.4,✅ Excellent,loss,-1.0
2023-12-29,Coventry vs Swansea,2023_24,Away,Swansea,10,3.0,4.34,✅ Good,loss,-1.0
2023-12-29,Cardiff vs Leicester,2023_24,Home,Cardiff,-14,3.0,5.65,✅ Excellent,loss,-1.0
2023-12-29,Cardiff vs Leicester,2023_24,Draw,Draw,-14,3.0,3.95,✅ Good,loss,-1.0
2023-12-29,Birmingham vs Bristol City,2023_24,Away,Bristol City,-7,2.4348,2.59,✅ Fair,loss,-1.0
2023-12-29,Southampton vs Plymouth,2023_24,Draw,Draw,14,3.3333,5.69,✅ Excellent,loss,-1.0
2023-12-29,Southampton vs Plymouth,2023_24,Away,Plymouth,14,5.0,8.33,✅ Excellent,loss,-1.0
2023-12-29,Hull vs Blackburn,2023_24,Away,Blackburn,10,3.0,3.87,✅ Good,loss,-1.0
2024-01-01,Plymouth vs Watford,2023_24,Home,Plymouth,-5,2.6471,3.0,✅ Fair,loss,-1.0
2024-01-01,Sheffield Weds vs Hull,2023_24,Home,Sheffield Weds,-3,2.4054,3.1,✅ Good,win,2.1
2024-01-01,Swansea vs West Brom,2023_24,Home,Swansea,-6,3.1111,3.26,✅ Fair,win,2.26
2024-01-01,Stoke vs Ipswich,2023_24,Home,Stoke,2,2.25,2.87,✅ Good,loss,-1.0
2024-01-01,QPR vs Cardiff,2023_24,Home,QPR,2,2.25,2.32,✅ Fair,loss,-1.0
2024-01-01,QPR vs Cardiff,2023_24,Away,Cardiff,2,3.0,3.28,✅ Fair,win,2.28
2024-01-01,Norwich vs Southampton,2023_24,Home,Norwich,-9,3.0,3.24,✅ Fair,loss,-1.0
2024-01-01,Middlesbrough vs Coventry,2023_24,Away,Coventry,-8,2.6087,3.55,✅ Good,win,2.55
2024-01-01,Bristol City vs Millwall,2023_24,Home,Bristol City,3,1.9,2.12,✅ Fair,loss,-1.0
2024-01-01,Blackburn vs Rotherham,2023_24,Draw,Draw,-4,3.6364,4.61,✅ Good,win,3.61
2024-01-01,Blackburn vs Rotherham,2023_24,Away,Rotherham,-4,2.6667,6.02,✅ Excellent,loss,-1.0
2024-01-01,Sunderland vs Preston,2023_24,Away,Preston,2,3.0,5.56,✅ Excellent,loss,-1.0
2024-01-01,Leicester vs Huddersfield,2023_24,Away,Huddersfield,13,4.0,14.55,✅ Excellent,loss,-1.0
2024-01-01,Leeds vs Birmingham,2023_24,Draw,Draw,7,3.8667,6.28,✅ Excellent,loss,-1.0
2024-01-01,Leeds vs Birmingham,2023_24,Away,Birmingham,7,7.25,11.95,✅ Excellent,loss,-1.0
2024-01-13,West Brom vs Blackburn,2023_24,Away,Blackburn,10,3.0,4.59,✅ Excellent,loss,-1.0
2024-01-13,Preston vs Bristol City,2023_24,Home,Preston,-8,2.5,2.63,✅ Fair,win,1.63
2024-01-13,Preston vs Bristol City,2023_24,Away,Bristol City,-8,2.6087,2.83,✅ Fair,loss,-1.0
2024-01-13,Rotherham vs Stoke,2023_24,Home,Rotherham,-7,3.5,3.96,✅ Fair,loss,-1.0
2024-01-13,Rotherham vs Stoke,2023_24,Draw,Draw,-7,3.2941,3.56,✅ Fair,loss,-1.0
2024-01-13,Ipswich vs Sunderland,2023_24,Away,Sunderland,-3,2.6176,3.45,✅ Good,loss,-1.0
2024-01-13,Southampton vs Sheffield Weds,2023_24,Draw,Draw,12,4.5,4.77,✅ Fair,loss,-1.0
2024-01-13,Southampton vs Sheffield Weds,2023_24,Away,Sheffield Weds,12,3.0,7.57,✅ Excellent,loss,-1.0
2024-01-13,Coventry vs Leicester,2023_24,Home,Coventry,-3,2.4054,3.61,✅ Excellent,win,2.61
2024-01-13,Millwall vs Middlesbrough,2023_24,Draw,Draw,4,3.2593,3.34,✅ Fair,loss,-1.0
2024-01-13,Cardiff vs Leeds,2023_24,Home,Cardiff,-8,2.5,5.07,✅ Excellent,loss,-1.0
2024-01-13,Huddersfield vs Plymouth,2023_24,Away,Plymouth,-5,2.6471,2.67,✅ Fair,loss,-1.0
2024-01-14,QPR vs Watford,2023_24,Away,Watford,-6,2.3333,2.43,✅ Fair,win,1.43
2024-01-19,Sunderland vs Hull,2023_24,Away,Hull,-1,3.2857,4.31,✅ Good,win,3.31
2024-01-20,Norwich vs West Brom,2023_24,Home,Norwich,-2,2.6486,2.79,✅ Fair,win,1.79
2024-01-20,Stoke vs Birmingham,2023_24,Draw,Draw,9,2.7333,3.52,✅ Good,loss,-1.0
2024-01-20,Plymouth vs Cardiff,2023_24,Away,Cardiff,6,2.8889,3.11,✅ Fair,loss,-1.0
2024-01-20,Blackburn vs Huddersfield,2023_24,Draw,Draw,-9,3.6429,3.96,✅ Fair,win,2.96
2024-01-20,Blackburn vs Huddersfield,2023_24,Away,Huddersfield,-9,2.55,4.3,✅ Excellent,loss,-1.0
2024-01-20,Sheffield Weds vs Coventry,2023_24,Draw,Draw,-12,2.125,3.44,✅ Excellent,loss,-1.0
2024-01-20,Bristol City vs Watford,2023_24,Home,Bristol City,-1,2.3469,2.42,✅ Fair,loss,-1.0
2024-01-20,Middlesbrough vs Rotherham,2023_24,Draw,Draw,6,4.5882,5.43,✅ Fair,win,4.43
2024-01-20,Middlesbrough vs Rotherham,2023_24,Away,Rotherham,6,2.8889,9.71,✅ Excellent,loss,-1.0
2024-01-20,QPR vs Millwall,2023_24,Home,QPR,-8,2.5,2.53,✅ Fair,win,1.53
2024-01-20,QPR vs Millwall,2023_24,Away,Millwall,-8,2.6087,2.94,✅ Fair,loss,-1.0
2024-01-21,Leeds vs Preston,2023_24,Away,Preston,13,4.0,10.49,✅ Excellent,loss,-1.0
2024-01-22,Leicester vs Ipswich,2023_24,Away,Ipswich,10,3.0,3.87,✅ Good,loss,-1.0
2024-01-24,Leeds vs Norwich,2023_24,Draw,Draw,6,4.5882,4.68,✅ Fair,loss,-1.0
2024-01-24,Leeds vs Norwich,2023_24,Away,Norwich,6,2.8889,6.63,✅ Excellent,loss,-1.0
2024-01-27,Millwall vs Preston,2023_24,Away,Preston,2,3.0,3.55,✅ Good,loss,-1.0
2024-01-27,Sunderland vs Stoke,2023_24,Away,Stoke,-4,2.6667,3.77,✅ Good,loss,-1.0
2024-01-28,QPR vs Huddersfield,2023_24,Draw,Draw,0,3.1579,3.27,✅ Fair,win,2.27
2024-01-30,Coventry vs Bristol City,2023_24,Draw,Draw,9,2.7333,3.67,✅ Good,win,2.67
2024-01-30,Leicester vs Swansea,2023_24,Draw,Draw,11,3.0,5.44,✅ Excellent,loss,-1.0
2024-01-30,Leicester vs Swansea,2023_24,Away,Swansea,11,7.0,8.94,✅ Good,loss,-1.0
2024-02-02,Bristol City vs Leeds,2023_24,Home,Bristol City,-6,3.1111,4.85,✅ Excellent,loss,-1.0
2024-02-03,Norwich vs Coventry,2023_24,Draw,Draw,-7,3.2941,3.56,✅ Fair,loss,-1.0
2024-02-03,Norwich vs Coventry,2023_24,Away,Coventry,-7,2.4348,2.75,✅ Fair,loss,-1.0
2024-02-03,Blackburn vs QPR,2023_24,Away,QPR,-6,2.3333,3.69,✅ Excellent,win,2.69
2024-02-03,Hull vs Millwall,2023_24,Away,Millwall,-3,2.6176,3.73,✅ Good,loss,-1.0
2024-02-03,Swansea vs Plymouth,2023_24,Draw,Draw,-9,3.6429,3.8,✅ Fair,loss,-1.0
2024-02-03,Swansea vs Plymouth,2023_24,Away,Plymouth,-9,2.55,3.4,✅ Good,win,2.4
2024-02-03,Stoke vs Leicester,2023_24,Home,Stoke,-5,2.6471,4.1,✅ Excellent,loss,-1.0
2024-02-03,Preston vs Ipswich,2023_24,Home,Preston,2,2.25,3.66,✅ Excellent,win,2.66
2024-02-03,Huddersfield vs Sheffield Weds,2023_24,Home,Huddersfield,3,1.9,2.44,✅ Good,win,1.44
2024-02-03,West Brom vs Birmingham,2023_24,Away,Birmingham,5,3.6111,4.8,✅ Good,loss,-1.0
2024-02-04,Middlesbrough vs Sunderland,2023_24,Away,Sunderland,-2,2.7222,3.46,✅ Good,loss,-1.0
2024-02-10,Middlesbrough vs Bristol City,2023_24,Draw,Draw,4,3.2593,3.78,✅ Fair,loss,-1.0
2024-02-10,Middlesbrough vs Bristol City,2023_24,Away,Bristol City,4,2.9333,4.79,✅ Excellent,win,3.79
2024-02-10,Watford vs Leicester,2023_24,Home,Watford,-10,2.6667,4.37,✅ Excellent,loss,-1.0
2024-02-10,Sunderland vs Plymouth,2023_24,Draw,Draw,0,3.1579,4.38,✅ Good,loss,-1.0
2024-02-10,Sunderland vs Plymouth,2023_24,Away,Plymouth,0,3.871,5.71,✅ Good,loss,-1.0
2024-02-10,Southampton vs Huddersfield,2023_24,Draw,Draw,14,3.3333,5.51,✅ Excellent,loss,-1.0
2024-02-10,Southampton vs Huddersfield,2023_24,Away,Huddersfield,14,5.0,10.31,✅ Excellent,loss,-1.0
2024-02-10,QPR vs Norwich,2023_24,Home,QPR,-1,2.3469,2.69,✅ Good,loss,-1.0
2024-02-10,Cardiff vs Preston,2023_24,Away,Preston,-4,2.6667,3.37,✅ Good,win,2.37
2024-02-10,Blackburn vs Stoke,2023_24,Home,Blackburn,-1,2.3469,2.4,✅ Fair,win,1.4
2024-02-10,Ipswich vs West Brom,2023_24,Away,West Brom,-3,2.6176,3.51,✅ Good,loss,-1.0
2024-02-10,Leeds vs Rotherham,2023_24,Draw,Draw,10,5.0,7.91,✅ Good,loss,-1.0
2024-02-10,Leeds vs Rotherham,2023_24,Away,Rotherham,10,3.0,17.03,✅ Excellent,loss,-1.0
2024-02-10,Hull vs Swansea,2023_24,Away,Swansea,3,4.5238,4.63,✅ Fair,win,3.63
2024-02-11,Coventry vs Millwall,2023_24,Home,Coventry,7,1.6571,1.79,✅ Fair,win,0.79
2024-02-13,Rotherham vs Hull,2023_24,Home,Rotherham,-5,2.6471,4.63,✅ Excellent,loss,-1.0
2024-02-13,Swansea vs Leeds,2023_24,Home,Swansea,-15,3.3333,5.4,✅ Excellent,loss,-1.0
2024-02-13,Bristol City vs Southampton,2023_24,Home,Bristol City,-14,3.0,4.4,✅ Good,win,3.4
2024-02-13,Bristol City vs Southampton,2023_24,Draw,Draw,-14,3.0,3.68,✅ Good,loss,-1.0
2024-02-13,Birmingham vs Blackburn,2023_24,Away,Blackburn,-2,2.7222,2.95,✅ Fair,loss,-1.0
2024-02-13,Leicester vs Sheffield Weds,2023_24,Draw,Draw,14,3.3333,5.62,✅ Excellent,loss,-1.0
2024-02-13,Leicester vs Sheffield Weds,2023_24,Away,Sheffield Weds,14,5.0,10.42,✅ Excellent,loss,-1.0
2024-02-13,Norwich vs Watford,2023_24,Draw,Draw,4,3.2593,3.46,✅ Fair,loss,-1.0
2024-02-13,Norwich vs Watford,2023_24,Away,Watford,4,2.9333,3.37,✅ Fair,loss,-1.0
2024-02-13,West Brom vs Cardiff,2023_24,Draw,Draw,9,2.7333,3.68,✅ Good,loss,-1.0
2024-02-14,Preston vs Middlesbrough,2023_24,Home,Preston,2,2.25,3.24,✅ Excellent,win,2.24
2024-02-14,Huddersfield vs Sunderland,2023_24,Home,Huddersfield,-5,2.6471,3.54,✅ Good,win,2.54
2024-02-14,Millwall vs Ipswich,2023_24,Home,Millwall,-5,2.6471,3.54,✅ Good,loss,-1.0
2024-02-14,Plymouth vs Coventry,2023_24,Home,Plymouth,-5,2.6471,3.44,✅ Good,loss,-1.0
2024-02-14,Stoke vs QPR,2023_24,Away,QPR,-10,2.6667,3.61,✅ Good,loss,-1.0
2024-02-16,West Brom vs Southampton,2023_24,Home,West Brom,-5,2.6471,2.95,✅ Fair,loss,-1.0
2024-02-17,Swansea vs Ipswich,2023_24,Draw,Draw,-12,2.125,3.78,✅ Excellent,loss,-1.0
2024-02-17,Millwall vs Sheffield Weds,2023_24,Away,Sheffield Weds,-1,3.2857,3.57,✅ Fair,win,2.57
2024-02-17,Rotherham vs Watford,2023_24,Home,Rotherham,-4,2.8571,4.27,✅ Excellent,loss,-1.0
2024-02-17,Stoke vs Coventry,2023_24,Away,Coventry,-11,1.8125,2.47,✅ Excellent,win,1.47
2024-02-17,Huddersfield vs Hull,2023_24,Home,Huddersfield,4,2.8387,3.14,✅ Fair,loss,-1.0
2024-02-17,Huddersfield vs Hull,2023_24,Draw,Draw,4,3.2593,3.31,✅ Fair,loss,-1.0
2024-02-17,Preston vs Blackburn,2023_24,Home,Preston,8,1.84,2.42,✅ Good,loss,-1.0
2024-02-17,Bristol City vs QPR,2023_24,Away,QPR,-1,3.2857,4.06,✅ Good,win,3.06
2024-02-17,Plymouth vs Leeds,2023_24,Home,Plymouth,-12,5.6667,6.28,✅ Fair,loss,-1.0
2024-02-17,Plymouth vs Leeds,2023_24,Draw,Draw,-12,2.125,4.87,✅ Excellent,loss,-1.0
2024-02-17,Leicester vs Middlesbrough,2023_24,Away,Middlesbrough,10,3.0,5.14,✅ Excellent,win,4.14
2024-02-17,Birmingham vs Sunderland,2023_24,Home,Birmingham,-5,2.6471,2.79,✅ Fair,win,1.79
2024-02-17,Norwich vs Cardiff,2023_24,Away,Cardiff,12,3.0,4.24,✅ Good,loss,-1.0
2024-02-20,Cardiff vs Blackburn,2023_24,Home,Cardiff,-8,2.5,2.89,✅ Good,loss,-1.0
2024-02-20,Ipswich vs Rotherham,2023_24,Away,Rotherham,13,4.0,13.05,✅ Excellent,loss,-1.0
2024-02-20,Plymouth vs West Brom,2023_24,Home,Plymouth,-3,2.4054,3.54,✅ Excellent,loss,-1.0
2024-02-20,Southampton vs Hull,2023_24,Draw,Draw,8,4.1818,4.46,✅ Fair,loss,-1.0
2024-02-20,Southampton vs Hull,2023_24,Away,Hull,8,4.6,5.56,✅ Good,win,4.56
2024-02-23,Coventry vs Preston,2023_24,Away,Preston,-1,3.2857,4.66,✅ Good,win,3.66
2024-02-23,Leeds vs Leicester,2023_24,Home,Leeds,3,1.9,2.12,✅ Fair,win,1.12
2024-02-24,Sunderland vs Swansea,2023_24,Away,Swansea,10,3.0,4.33,✅ Good,win,3.33
2024-02-24,Watford vs Huddersfield,2023_24,Away,Huddersfield,-5,2.6471,3.86,✅ Good,win,2.86
2024-02-24,Southampton vs Millwall,2023_24,Away,Millwall,15,4.0,8.31,✅ Excellent,win,7.31
2024-02-24,QPR vs Rotherham,2023_24,Draw,Draw,11,3.0,3.64,✅ Good,loss,-1.0
2024-02-24,Sheffield Weds vs Bristol City,2023_24,Away,Bristol City,-4,2.6667,2.84,✅ Fair,loss,-1.0
2024-02-24,Ipswich vs Birmingham,2023_24,Away,Birmingham,5,3.6111,5.62,✅ Excellent,loss,-1.0
2024-02-24,Middlesbrough vs Plymouth,2023_24,Draw,Draw,5,4.6429,4.7,✅ Fair,loss,-1.0
2024-02-24,Middlesbrough vs Plymouth,2023_24,Away,Plymouth,5,3.6111,6.26,✅ Excellent,win,5.26
2024-02-24,Cardiff vs Stoke,2023_24,Home,Cardiff,2,2.25,2.78,✅ Good,win,1.78
2024-02-24,Hull vs West Brom,2023_24,Home,Hull,2,2.25,2.45,✅ Fair,loss,-1.0
2024-02-24,Blackburn vs Norwich,2023_24,Draw,Draw,-7,3.2941,3.61,✅ Fair,win,2.61
2024-02-24,Blackburn vs Norwich,2023_24,Away,Norwich,-7,2.4348,2.63,✅ Fair,loss,-1.0
2024-03-01,West Brom vs Coventry,2023_24,Away,Coventry,6,2.8889,3.58,✅ Good,loss,-1.0
2024-03-02,Norwich vs Sunderland,2023_24,Draw,Draw,4,3.2593,3.64,✅ Fair,loss,-1.0
2024-03-02,Norwich vs Sunderland,2023_24,Away,Sunderland,4,2.9333,3.82,✅ Good,loss,-1.0
2024-03-02,Swansea vs Blackburn,2023_24,Away,Blackburn,-6,2.3333,3.12,✅ Good,loss,-1.0
2024-03-02,Preston vs Hull,2023_24,Draw,Draw,4,3.2593,3.27,✅ Fair,win,2.27
2024-03-02,Plymouth vs Ipswich,2023_24,Draw,Draw,-11,4.1429,4.15,✅ Fair,loss,-1.0
2024-03-02,Huddersfield vs Leeds,2023_24,Home,Huddersfield,-10,2.6667,5.57,✅ Excellent,loss,-1.0
2024-03-02,Huddersfield vs Leeds,2023_24,Draw,Draw,-10,4.0,4.15,✅ Fair,win,3.15
2024-03-02,Stoke vs Middlesbrough,2023_24,Draw,Draw,-7,3.2941,3.39,✅ Fair,loss,-1.0
2024-03-02,Stoke vs Middlesbrough,2023_24,Away,Middlesbrough,-7,2.4348,2.59,✅ Fair,loss,-1.0
2024-03-02,Leicester vs QPR,2023_24,Draw,Draw,5,4.6429,5.09,✅ Fair,loss,-1.0
2024-03-02,Leicester vs QPR,2023_24,Away,QPR,5,3.6111,8.7,✅ Excellent,win,7.7
2024-03-02,Birmingham vs Southampton,2023_24,Home,Birmingham,-4,2.8571,3.93,✅ Good,loss,-1.0
2024-03-02,Birmingham vs Southampton,2023_24,Draw,Draw,-4,3.6364,3.83,✅ Fair,loss,-1.0
2024-03-02,Bristol City vs Cardiff,2023_24,Away,Cardiff,5,3.6111,4.13,✅ Fair,win,3.13
2024-03-02,Millwall vs Watford,2023_24,Away,Watford,-3,2.6176,3.01,✅ Fair,loss,-1.0
2024-03-02,Rotherham vs Sheffield Weds,2023_24,Home,Rotherham,-8,2.5,3.42,✅ Good,loss,-1.0
2024-03-05,Sheffield Weds vs Plymouth,2023_24,Home,Sheffield Weds,7,1.6571,1.95,✅ Good,win,0.95
2024-03-05,Ipswich vs Bristol City,2023_24,Draw,Draw,11,3.0,3.82,✅ Good,loss,-1.0
2024-03-05,Sunderland vs Leicester,2023_24,Home,Sunderland,-6,3.1111,3.9,✅ Good,loss,-1.0
2024-03-05,Leeds vs Stoke,2023_24,Away,Stoke,18,2.5,8.85,✅ Excellent,loss,-1.0
2024-03-05,Blackburn vs Millwall,2023_24,Away,Millwall,6,2.8889,3.37,✅ Good,loss,-1.0
2024-03-05,Hull vs Birmingham,2023_24,Away,Birmingham,6,2.8889,4.56,✅ Excellent,loss,-1.0
2024-03-05,Coventry vs Rotherham,2023_24,Draw,Draw,5,4.6429,5.49,✅ Fair,loss,-1.0
2024-03-05,Coventry vs Rotherham,2023_24,Away,Rotherham,5,3.6111,10.34,✅ Excellent,loss,-1.0
2024-03-06,Cardiff vs Huddersfield,2023_24,Away,Huddersfield,-8,2.6087,3.01,✅ Fair,loss,-1.0
2024-03-06,Middlesbrough vs Norwich,2023_24,Draw,Draw,-12,2.125,3.54,✅ Excellent,loss,-1.0
2024-03-06,Middlesbrough vs Norwich,2023_24,Away,Norwich,-12,2.8333,2.97,✅ Fair,loss,-1.0
2024-03-06,Watford vs Swansea,2023_24,Away,Swansea,-2,2.7222,3.19,✅ Good,loss,-1.0
2024-03-06,QPR vs West Brom,2023_24,Home,QPR,-1,2.3469,3.07,✅ Good,loss,-1.0
2024-03-08,Sheffield Weds vs Leeds,2023_24,Home,Sheffield Weds,-7,3.5,5.26,✅ Good,loss,-1.0
2024-03-08,Sheffield Weds vs Leeds,2023_24,Draw,Draw,-7,3.2941,4.05,✅ Good,loss,-1.0
2024-03-09,QPR vs Middlesbrough,2023_24,Home,QPR,5,1.9697,2.37,✅ Good,loss,-1.0
2024-03-09,Watford vs Coventry,2023_24,Draw,Draw,-7,3.2941,3.46,✅ Fair,loss,-1.0
2024-03-09,Southampton vs Sunderland,2023_24,Draw,Draw,4,3.2593,4.62,✅ Good,loss,-1.0
2024-03-09,Southampton vs Sunderland,2023_24,Away,Sunderland,4,2.9333,6.72,✅ Excellent,loss,-1.0
2024-03-09,Preston vs Stoke,2023_24,Home,Preston,9,1.9524,2.42,✅ Good,loss,-1.0
2024-03-09,Preston vs Stoke,2023_24,Draw,Draw,9,2.7333,3.27,✅ Good,loss,-1.0
2024-03-09,Norwich vs Rotherham,2023_24,Draw,Draw,14,3.3333,5.75,✅ Excellent,loss,-1.0
